tour_id,person_id,household_id,tour_type,tour_category,destination,origin,start,end,tour_mode,parent_tour_id
599,403.0,139,work,mandatory,34505,2546,7.0,7.0,DRIVEALONEFREE,0
600,404.0,379,work,mandatory,12598,18549,7.0,7.0,WALK,0
602,405.0,2489,eatout,non_mandatory,2901,21671,20.0,20.0,SHARED3FREE,0
603,406.0,2463,work,mandatory,17735,28021,8.0,8.0,WALK_LR,0
605,408.0,1745,escort,non_mandatory,34465,10982,8.0,8.0,SHARED2FREE,0
606,408.0,1745,escort,non_mandatory,34465,10982,11.0,11.0,SHARED2FREE,0
608,410.0,1745,school,mandatory,28974,10982,8.0,8.0,SHARED2FREE,0
612,415.0,1216,work,mandatory,30941,21932,7.0,7.0,DRIVEALONEFREE,0
616,417.0,1408,othdiscr,non_mandatory,622,26124,7.0,7.0,DRIVEALONEFREE,0
617,417.0,1408,othdiscr,non_mandatory,29608,26124,18.0,18.0,DRIVEALONEFREE,0
615,417.0,1408,shopping,non_mandatory,28304,26124,6.0,6.0,WALK,0
619,418.0,1415,eatout,non_mandatory,15141,24041,20.0,20.0,SHARED2FREE,0
620,419.0,1415,work,mandatory,1536,24041,7.0,7.0,DRIVEALONEFREE,0
623,422.0,2629,work,mandatory,2731,29262,7.0,7.0,DRIVEALONEFREE,0
624,423.0,2629,work,mandatory,24402,29262,6.0,6.0,DRIVEALONEFREE,0
627,425.0,324,escort,non_mandatory,21615,18646,16.0,16.0,SHARED3FREE,0
630,430.0,1043,work,mandatory,4144,9529,8.0,8.0,WALK,0
631,431.0,1917,eatout,non_mandatory,12654,10314,7.0,7.0,WALK,0
632,432.0,1917,work,mandatory,23191,10314,7.0,7.0,WALK,0
637,436.0,2618,othmaint,non_mandatory,25628,23433,7.0,7.0,WALK,0
638,436.0,2618,othmaint,non_mandatory,15642,23433,10.0,10.0,DRIVEALONEFREE,0
641,437.0,71,eatout,non_mandatory,12903,25925,18.0,18.0,WALK,0
642,438.0,71,work,mandatory,4158,25925,6.0,6.0,WALK,0
643,439.0,3040,shopping,non_mandatory,19982,15405,9.0,9.0,DRIVEALONEFREE,0
646,441.0,2744,work,mandatory,12830,25051,8.0,8.0,DRIVEALONEFREE,0
647,442.0,2744,work,mandatory,3186,25051,8.0,8.0,WALK_LR,0
648,442.0,2744,othmaint,non_mandatory,843,25051,18.0,18.0,SHARED2FREE,0
649,443.0,1120,work,mandatory,14056,61598,6.0,6.0,DRIVEALONEFREE,0
651,444.0,2927,work,mandatory,3632,26715,11.0,11.0,WALK_LOC,0
650,444.0,2927,othdiscr,non_mandatory,5646,26715,7.0,7.0,DRIVEALONEFREE,0
652,444.0,2927,shopping,non_mandatory,6153,26715,15.0,15.0,DRIVEALONEFREE,0
655,446.0,78,work,mandatory,2076,29541,9.0,9.0,DRIVEALONEFREE,0
656,447.0,607,shopping,non_mandatory,47307,40969,10.0,10.0,DRIVEALONEFREE,0
657,448.0,51,work,mandatory,28273,25634,7.0,7.0,SHARED2FREE,0
658,450.0,522,work,mandatory,452,27200,8.0,8.0,DRIVEALONEFREE,0
659,450.0,522,shopping,non_mandatory,24982,27200,15.0,15.0,DRIVEALONEFREE,0
661,451.0,522,work,mandatory,9533,27200,7.0,7.0,WALK_LOC,0
663,452.0,1072,othmaint,non_mandatory,61420,30329,11.0,11.0,DRIVEALONEFREE,0
664,452.0,1072,shopping,non_mandatory,11479,30329,17.0,17.0,DRIVEALONEFREE,0
665,453.0,2579,othdiscr,non_mandatory,16734,15689,8.0,8.0,WALK,0
666,454.0,2579,work,mandatory,9034,15689,7.0,7.0,WALK,0
670,457.0,1587,work,mandatory,11236,3879,7.0,7.0,DRIVEALONEFREE,0
671,458.0,1957,shopping,non_mandatory,32323,22962,10.0,10.0,WALK_LOC,0
672,459.0,1957,work,mandatory,27219,22962,6.0,6.0,WALK_LOC,0
673,460.0,1443,work,mandatory,46249,437,7.0,7.0,DRIVEALONEFREE,0
675,461.0,1443,work,mandatory,1135,437,10.0,10.0,DRIVEALONEFREE,0
674,461.0,1443,escort,non_mandatory,30167,437,8.0,8.0,BIKE,0
676,463.0,2380,shopping,non_mandatory,33509,7995,13.0,13.0,WALK,0
677,464.0,1462,work,mandatory,19896,25858,8.0,8.0,WALK_LOC,0
678,464.0,1462,othdiscr,non_mandatory,28328,25858,18.0,18.0,DRIVEALONEFREE,0
679,464.0,1462,shopping,non_mandatory,874,25858,19.0,19.0,WALK,0
682,467.0,2774,school,mandatory,12926,27205,10.0,10.0,WALK,0
683,468.0,2690,work,mandatory,23191,9362,6.0,6.0,DRIVEALONEFREE,0
684,469.0,2690,othdiscr,non_mandatory,27797,9362,7.0,7.0,SHARED2FREE,0
692,477.0,812,work,mandatory,47005,49206,5.0,5.0,DRIVEALONEFREE,0
695,479.0,1225,work,mandatory,22901,12055,7.0,7.0,DRIVEALONEFREE,0
696,481.0,2211,shopping,non_mandatory,866,23690,13.0,13.0,DRIVEALONEFREE,0
701,484.0,1699,social,non_mandatory,31661,6500,9.0,9.0,DRIVEALONEFREE,0
702,485.0,1699,othmaint,non_mandatory,1009,6500,14.0,14.0,DRIVEALONEFREE,0
703,486.0,2529,work,mandatory,34769,2825,10.0,10.0,DRIVEALONEFREE,0
704,487.0,2529,school,mandatory,23087,2825,10.0,10.0,DRIVEALONEFREE,0
705,488.0,3,shopping,non_mandatory,29355,23432,12.0,12.0,DRIVEALONEFREE,0
706,488.0,3,social,non_mandatory,24285,23432,17.0,17.0,SHARED2FREE,0
707,489.0,3,social,non_mandatory,24285,23432,17.0,17.0,SHARED2FREE,0
708,490.0,1529,othdiscr,non_mandatory,22250,28974,10.0,10.0,DRIVEALONEFREE,0
709,491.0,1529,othdiscr,non_mandatory,16592,28974,11.0,11.0,WALK,0
710,496.0,2597,othmaint,non_mandatory,26644,34663,18.0,18.0,SHARED2FREE,0
714,498.0,2597,school,mandatory,11070,34663,8.0,8.0,SHARED3FREE,0
718,501.0,2865,work,mandatory,12656,14154,6.0,6.0,WALK_LOC,0
719,502.0,2865,work,mandatory,24037,14154,8.0,8.0,WALK_LOC,0
720,503.0,1698,school,mandatory,12926,21952,8.0,8.0,WALK,0
721,504.0,1938,work,mandatory,18783,21959,7.0,7.0,DRIVEALONEFREE,0
722,505.0,1938,work,mandatory,6990,21959,8.0,8.0,DRIVEALONEFREE,0
723,506.0,2613,work,mandatory,24032,18807,7.0,7.0,BIKE,0
724,506.0,2613,othdiscr,non_mandatory,18014,18807,17.0,17.0,BIKE,0
725,507.0,2613,escort,non_mandatory,18014,18807,17.0,17.0,SHARED3FREE,0
730,511.0,2680,othmaint,non_mandatory,12605,19437,12.0,12.0,Other,0
729,511.0,2680,shopping,non_mandatory,8426,19437,11.0,11.0,WALK,0
731,512.0,2055,work,mandatory,20702,14668,8.0,8.0,DRIVEALONEFREE,0
732,513.0,727,school,mandatory,41483,41344,7.0,7.0,DRIVEALONEFREE,0
733,514.0,870,work,mandatory,50600,47076,6.0,6.0,SHARED3FREE,0
734,515.0,267,othmaint,non_mandatory,7341,55780,8.0,8.0,DRIVEALONEFREE,0
735,516.0,267,escort,non_mandatory,66019,55780,8.0,8.0,SHARED2FREE,0
737,516.0,267,escort,non_mandatory,66019,55780,14.0,14.0,DRIVEALONEFREE,0
741,520.0,553,othmaint,non_mandatory,11801,33487,11.0,11.0,DRIVEALONEFREE,0
742,520.0,553,othmaint,non_mandatory,11801,33487,15.0,15.0,DRIVEALONEFREE,0
743,521.0,1472,shopping,non_mandatory,20702,3305,9.0,9.0,WALK_LOC,0
745,524.0,231,work,mandatory,17961,34887,7.0,7.0,DRIVEALONEFREE,0
746,524.0,231,othdiscr,non_mandatory,30324,34887,19.0,19.0,WALK,0
748,526.0,124,work,mandatory,3382,3386,10.0,10.0,WALK,0
749,527.0,1748,escort,non_mandatory,1057,10982,8.0,8.0,SHARED2FREE,0
751,528.0,1748,school,mandatory,5799,10982,8.0,8.0,SHARED2FREE,0
752,530.0,1210,work,mandatory,30986,33878,7.0,7.0,WALK,0
753,531.0,2749,work,mandatory,2076,26443,9.0,9.0,DRIVEALONEFREE,0
754,532.0,2749,work,mandatory,21190,26443,6.0,6.0,WALK_LOC,0
756,533.0,2485,work,mandatory,8456,21671,10.0,10.0,WALK_LR,0
757,534.0,2485,work,mandatory,32324,21671,11.0,11.0,WALK_LR,0
758,535.0,1523,work,mandatory,8348,21997,14.0,14.0,DRIVEALONEFREE,0
759,536.0,1523,othdiscr,non_mandatory,16013,21997,16.0,16.0,DRIVEALONEFREE,0
762,538.0,2687,work,mandatory,14525,64372,13.0,13.0,DRIVEALONEFREE,0
763,539.0,2687,work,mandatory,14450,64372,6.0,6.0,SHARED2FREE,0
766,540.0,2341,work,mandatory,12674,19112,12.0,12.0,DRIVEALONEFREE,0
764,540.0,2341,othmaint,non_mandatory,15988,19112,9.0,9.0,WALK,0
765,540.0,2341,shopping,non_mandatory,30446,19112,11.0,11.0,WALK,0
769,543.0,172,othmaint,non_mandatory,59317,4369,14.0,14.0,SHARED3FREE,0
771,544.0,2557,work,mandatory,19109,21457,9.0,9.0,WALK_LOC,0
770,544.0,2557,othdiscr,non_mandatory,14951,21457,9.0,9.0,WALK,0
772,544.0,2557,othdiscr,non_mandatory,23782,21457,20.0,20.0,SHARED2FREE,0
773,545.0,2557,work,mandatory,21467,21457,15.0,15.0,SHARED2FREE,0
777,547.0,2318,shopping,non_mandatory,64510,65135,14.0,14.0,DRIVEALONEFREE,0
786,555.0,2041,eatout,non_mandatory,13112,27156,18.0,18.0,WALK,0
787,556.0,2162,work,mandatory,41562,7642,7.0,7.0,DRIVEALONEFREE,0
789,558.0,455,work,mandatory,27317,25860,8.0,8.0,SHARED2FREE,0
790,558.0,455,eatout,non_mandatory,14204,25860,18.0,18.0,WALK,0
791,559.0,385,work,mandatory,24032,21437,8.0,8.0,DRIVEALONEFREE,0
792,559.0,385,eatout,non_mandatory,28832,21437,19.0,19.0,DRIVEALONEFREE,0
793,562.0,1159,eatout,non_mandatory,5355,24265,14.0,14.0,DRIVEALONEFREE,0
794,562.0,1159,othdiscr,non_mandatory,14675,24265,19.0,19.0,DRIVEALONEFREE,0
795,563.0,1444,work,mandatory,32547,30749,6.0,6.0,WALK_LOC,0
796,563.0,1444,othmaint,non_mandatory,33588,30749,17.0,17.0,WALK,0
797,564.0,2073,othdiscr,non_mandatory,16343,11753,18.0,18.0,SHARED2FREE,0
800,567.0,1182,work,mandatory,3367,30645,7.0,7.0,WALK_COM,0
801,568.0,1182,work,mandatory,30222,30645,7.0,7.0,DRIVEALONEFREE,0
802,569.0,1964,work,mandatory,59391,34034,6.0,6.0,DRIVEALONEFREE,0
803,570.0,1964,work,mandatory,7719,34034,5.0,5.0,WALK_LOC,0
804,571.0,1381,work,mandatory,3367,14826,7.0,7.0,WALK_LOC,0
805,572.0,1381,escort,non_mandatory,23088,14826,8.0,8.0,SHARED2FREE,0
806,572.0,1381,othdiscr,non_mandatory,2579,14826,14.0,14.0,SHARED2FREE,0
808,574.0,466,school,mandatory,23087,15847,11.0,11.0,DRIVEALONEFREE,0
812,576.0,1299,eatout,non_mandatory,65641,20946,11.0,11.0,DRIVEALONEFREE,0
811,576.0,1299,othmaint,non_mandatory,15793,20946,9.0,9.0,DRIVEALONEFREE,0
813,577.0,1299,work,mandatory,61076,20946,7.0,7.0,DRIVEALONEFREE,0
815,578.0,2468,work,mandatory,3190,14941,8.0,8.0,BIKE,0
814,578.0,2468,othdiscr,non_mandatory,14946,14941,7.0,7.0,BIKE,0
816,579.0,2468,work,mandatory,13684,14941,6.0,6.0,WALK_LOC,0
817,579.0,2468,shopping,non_mandatory,3183,14941,18.0,18.0,BIKE,0
821,581.0,754,work,mandatory,37511,35852,6.0,6.0,DRIVEALONEFREE,0
822,582.0,754,work,mandatory,39317,35852,10.0,10.0,DRIVEALONEFREE,0
823,583.0,125,work,mandatory,12257,9407,6.0,6.0,WALK,0
826,585.0,1503,work,mandatory,6604,11596,7.0,7.0,DRIVEALONEFREE,0
827,586.0,1184,work,mandatory,2836,15688,7.0,7.0,Other,0
828,587.0,2647,work,mandatory,3632,2900,13.0,13.0,WALK,0
829,588.0,2997,work,mandatory,2878,21457,8.0,8.0,WALK_LR,0
830,589.0,1980,social,non_mandatory,33018,3606,12.0,12.0,DRIVEALONEFREE,0
831,590.0,1980,work,mandatory,28335,3606,8.0,8.0,DRIVEALONEFREE,0
832,591.0,315,shopping,non_mandatory,17767,19451,9.0,9.0,WALK,0
833,592.0,2473,othmaint,non_mandatory,28537,24795,13.0,13.0,DRIVEALONEFREE,0
834,593.0,2659,work,mandatory,11528,27350,7.0,7.0,DRIVEALONEFREE,0
835,594.0,2659,work,mandatory,26814,27350,9.0,9.0,WALK,0
841,598.0,1789,work,mandatory,33089,844,7.0,7.0,DRIVEALONEFREE,0
842,599.0,1028,shopping,non_mandatory,30476,7107,10.0,10.0,DRIVEALONEFREE,0
843,600.0,2009,work,mandatory,33874,1831,7.0,7.0,DRIVEALONEFREE,0
847,602.0,2205,work,mandatory,21608,25588,7.0,7.0,WALK_LR,0
850,604.0,2364,work,mandatory,2836,55562,6.0,6.0,Other,0
851,605.0,2364,work,mandatory,60339,55562,10.0,10.0,DRIVEALONEFREE,0
852,605.0,2364,shopping,non_mandatory,65868,55562,15.0,15.0,DRIVEALONEFREE,0
857,610.0,57,work,mandatory,35602,3285,10.0,10.0,DRIVEALONEFREE,0
858,611.0,57,othdiscr,non_mandatory,2579,3285,9.0,9.0,DRIVEALONEFREE,0
859,611.0,57,othdiscr,non_mandatory,9652,3285,11.0,11.0,DRIVEALONEFREE,0
860,611.0,57,othdiscr,non_mandatory,35506,3285,17.0,17.0,DRIVEALONEFREE,0
861,613.0,1836,work,mandatory,8581,27221,13.0,13.0,WALK_LOC,0
862,615.0,1362,work,mandatory,13684,10540,7.0,7.0,DRIVEALONEFREE,0
863,616.0,992,work,mandatory,18052,8600,6.0,6.0,DRIVEALONEFREE,0
865,617.0,3026,othdiscr,non_mandatory,33086,15983,17.0,17.0,SHARED2FREE,0
867,618.0,3026,escort,non_mandatory,33086,15983,18.0,18.0,SHARED2FREE,0
868,619.0,1636,work,mandatory,21038,13395,9.0,9.0,DRIVEALONEFREE,0
869,620.0,1636,work,mandatory,33098,13395,6.0,6.0,WALK_LOC,0
870,621.0,2254,work,mandatory,8385,19884,7.0,7.0,SHARED2FREE,0
871,621.0,2254,shopping,non_mandatory,7393,19884,15.0,15.0,DRIVEALONEFREE,0
872,622.0,2254,work,mandatory,10991,19884,6.0,6.0,DRIVEALONEFREE,0
873,623.0,2254,school,mandatory,35700,19884,7.0,7.0,SHARED2FREE,0
874,624.0,1327,work,mandatory,8897,58900,8.0,8.0,DRIVEALONEFREE,0
875,625.0,1327,othdiscr,non_mandatory,12547,58900,9.0,9.0,DRIVEALONEFREE,0
876,626.0,2665,othdiscr,non_mandatory,61721,4369,13.0,13.0,DRIVEALONEFREE,0
877,627.0,2665,work,mandatory,30923,4369,12.0,12.0,DRIVEALONEFREE,0
880,629.0,2096,work,mandatory,14450,15457,5.0,5.0,SHARED2FREE,0
881,631.0,2724,work,mandatory,19346,28832,6.0,6.0,WALK_LOC,0
882,631.0,2724,othdiscr,non_mandatory,18351,28832,20.0,20.0,WALK_LOC,0
883,632.0,2724,work,mandatory,7723,28832,7.0,7.0,WALK,0
884,632.0,2724,othdiscr,non_mandatory,20738,28832,20.0,20.0,DRIVEALONEFREE,0
889,637.0,2324,school,mandatory,14475,12384,6.0,6.0,WALK_LOC,0
890,637.0,2324,social,non_mandatory,14600,12384,17.0,17.0,DRIVEALONEFREE,0
892,638.0,2324,work,mandatory,16400,12384,8.0,8.0,DRIVEALONEFREE,0
891,638.0,2324,escort,non_mandatory,25961,12384,6.0,6.0,SHARED2FREE,0
895,639.0,2325,work,mandatory,16736,9833,7.0,7.0,WALK_LOC,0
898,642.0,2214,work,mandatory,17734,19389,8.0,8.0,BIKE,0
899,642.0,2214,shopping,non_mandatory,14088,19389,17.0,17.0,DRIVEALONEFREE,0
900,644.0,2149,work,mandatory,14668,26136,8.0,8.0,SHARED2FREE,0
901,645.0,2149,school,mandatory,28883,26136,8.0,8.0,SHARED2FREE,0
902,646.0,2644,othmaint,non_mandatory,9336,34073,9.0,9.0,WALK_LOC,0
904,647.0,2644,work,mandatory,35247,34073,8.0,8.0,DRIVEALONEFREE,0
908,650.0,2136,work,mandatory,17735,3391,9.0,9.0,WALK,0
909,651.0,1790,work,mandatory,20981,31535,8.0,8.0,BIKE,0
910,652.0,2713,work,mandatory,9528,13936,8.0,8.0,WALK_LOC,0
911,653.0,1795,work,mandatory,3682,59346,6.0,6.0,SHARED2FREE,0
912,653.0,1795,eatout,non_mandatory,16847,59346,17.0,17.0,DRIVEALONEFREE,0
913,654.0,1795,othmaint,non_mandatory,9664,59346,6.0,6.0,DRIVEALONEFREE,0
914,654.0,1795,shopping,non_mandatory,66031,59346,18.0,18.0,DRIVEALONEFREE,0
915,655.0,2635,work,mandatory,26153,7720,8.0,8.0,WALK,0
918,657.0,1400,school,mandatory,12926,16525,8.0,8.0,WALK,0
919,659.0,995,work,mandatory,786,16857,8.0,8.0,DRIVEALONEFREE,0
920,660.0,995,shopping,non_mandatory,3508,16857,20.0,20.0,DRIVEALONEFREE,0
921,661.0,2799,othmaint,non_mandatory,20072,30128,16.0,16.0,SHARED2FREE,0
923,663.0,884,work,mandatory,2835,51026,9.0,9.0,DRIVEALONEFREE,0
922,663.0,884,othdiscr,non_mandatory,45783,51026,7.0,7.0,DRIVEALONEFREE,0
924,664.0,2528,work,mandatory,20626,21274,8.0,8.0,BIKE,0
925,665.0,2528,work,mandatory,3186,21274,8.0,8.0,DRIVEALONEFREE,0
926,666.0,2888,work,mandatory,23258,4680,8.0,8.0,WALK_LOC,0
928,668.0,2410,work,mandatory,11616,967,8.0,8.0,WALK_LOC,0
929,670.0,1977,work,mandatory,3632,9500,8.0,8.0,WALK_LOC,0
930,671.0,1977,work,mandatory,10557,9500,11.0,11.0,DRIVEALONEFREE,0
931,672.0,2296,othmaint,non_mandatory,57988,56016,8.0,8.0,DRIVEALONEFREE,0
933,672.0,2296,shopping,non_mandatory,57643,56016,19.0,19.0,SHARED2FREE,0
934,673.0,2296,school,mandatory,57362,56016,10.0,10.0,DRIVEALONEFREE,0
935,674.0,1622,work,mandatory,10547,3305,9.0,9.0,WALK_LOC,0
941,677.0,3053,eatout,non_mandatory,16659,9146,12.0,12.0,SHARED2FREE,0
940,677.0,3053,escort,non_mandatory,25183,9146,7.0,7.0,SHARED2FREE,0
945,678.0,3053,escort,non_mandatory,14019,9146,15.0,15.0,SHARED2FREE,0
946,678.0,3053,othmaint,non_mandatory,34785,9146,20.0,20.0,DRIVEALONEFREE,0
944,678.0,3053,shopping,non_mandatory,17914,9146,13.0,13.0,SHARED3FREE,0
949,680.0,3053,school,mandatory,25183,9146,7.0,7.0,SHARED3FREE,0
954,682.0,143,work,mandatory,21191,13932,8.0,8.0,SHARED2FREE,0
953,682.0,143,escort,non_mandatory,9795,13932,7.0,7.0,SHARED2FREE,0
956,684.0,143,school,mandatory,19072,13932,7.0,7.0,SHARED2FREE,0
959,686.0,105,work,mandatory,19992,19157,7.0,7.0,WALK,0
960,687.0,105,work,mandatory,13893,19157,5.0,5.0,DRIVEALONEFREE,0
964,690.0,618,escort,non_mandatory,40389,35998,19.0,19.0,SHARED3FREE,0
962,690.0,618,shopping,non_mandatory,38159,35998,7.0,7.0,SHARED3FREE,0
963,690.0,618,social,non_mandatory,40281,35998,13.0,13.0,SHARED2FREE,0
968,693.0,160,work,mandatory,12501,20665,8.0,8.0,SHARED2FREE,0
972,695.0,3022,work,mandatory,2836,15079,9.0,9.0,DRIVEALONEFREE,0
973,696.0,3022,work,mandatory,32179,15079,10.0,10.0,DRIVEALONEFREE,0
974,697.0,2031,work,mandatory,16989,56195,7.0,7.0,DRIVEALONEFREE,0
975,698.0,2031,work,mandatory,769,56195,7.0,7.0,DRIVEALONEFREE,0
976,699.0,1047,work,mandatory,21939,14944,13.0,13.0,WALK_LR,0
977,700.0,1047,work,mandatory,11084,14944,8.0,8.0,WALK_LOC,0
978,700.0,1047,eatout,non_mandatory,24780,14944,19.0,19.0,WALK_LOC,0
979,701.0,348,work,mandatory,2836,3759,9.0,9.0,DRIVEALONEFREE,0
980,702.0,348,work,mandatory,14762,3759,7.0,7.0,DRIVEALONEFREE,0
981,706.0,882,work,mandatory,54795,44026,8.0,8.0,DRIVEALONEFREE,0
983,707.0,1240,work,mandatory,10547,58868,10.0,10.0,WALK_LOC,0
982,707.0,1240,escort,non_mandatory,9497,58868,5.0,5.0,SHARED2FREE,0
984,708.0,1240,eatout,non_mandatory,60874,58868,8.0,8.0,SHARED3FREE,0
985,708.0,1240,escort,non_mandatory,56727,58868,11.0,11.0,SHARED2FREE,0
987,709.0,1240,school,mandatory,65829,58868,8.0,8.0,SHARED3FREE,0
988,710.0,1240,school,mandatory,56727,58868,8.0,8.0,SHARED3FREE,0
992,714.0,1272,work,mandatory,63377,59747,9.0,9.0,DRIVEALONEFREE,0
994,716.0,2918,work,mandatory,6655,9315,7.0,7.0,SHARED2FREE,0
995,716.0,2918,othdiscr,non_mandatory,16178,9315,16.0,16.0,SHARED2FREE,0
996,717.0,2918,school,mandatory,3399,9315,7.0,7.0,SHARED2FREE,0
997,718.0,2422,work,mandatory,29582,26906,8.0,8.0,WALK_FRY,0
999,719.0,2600,escort,non_mandatory,10065,9822,18.0,18.0,SHARED2FREE,0
1001,720.0,2600,escort,non_mandatory,13178,9822,15.0,15.0,SHARED2FREE,0
1000,720.0,2600,shopping,non_mandatory,33232,9822,8.0,8.0,SHARED2FREE,0
1005,724.0,2600,school,mandatory,13954,9822,8.0,8.0,SHARED2FREE,0
1011,727.0,240,school,mandatory,12926,21444,13.0,13.0,WALK_LOC,0
1010,727.0,240,othdiscr,non_mandatory,19153,21444,8.0,8.0,SHARED2FREE,0
1012,728.0,2910,work,mandatory,25546,4748,6.0,6.0,DRIVEALONEFREE,0
1013,728.0,2910,othdiscr,non_mandatory,30071,4748,15.0,15.0,WALK,0
1014,728.0,2910,othdiscr,non_mandatory,30071,4748,15.0,15.0,WALK,0
1015,729.0,2910,work,mandatory,22571,4748,8.0,8.0,DRIVEALONEFREE,0
1022,733.0,681,escort,non_mandatory,45035,46062,16.0,16.0,SHARED2FREE,0
1023,733.0,681,escort,non_mandatory,46226,46062,16.0,16.0,SHARED2FREE,0
1021,733.0,681,othmaint,non_mandatory,49498,46062,11.0,11.0,DRIVEALONEFREE,0
1025,734.0,681,othdiscr,non_mandatory,48674,46062,16.0,16.0,DRIVEALONEFREE,0
1026,735.0,681,school,mandatory,45965,46062,7.0,7.0,SHARED2FREE,0
1035,740.0,213,work,mandatory,17735,1768,6.0,6.0,WALK_LOC,0
1036,741.0,2810,work,mandatory,26814,35782,9.0,9.0,DRIVEALONEFREE,0
1037,742.0,2810,work,mandatory,26814,35782,9.0,9.0,WALK_LOC,0
1038,743.0,2347,work,mandatory,23729,19349,7.0,7.0,SHARED2FREE,0
1039,744.0,2347,school,mandatory,12834,19349,7.0,7.0,WALK_LOC,0
1040,745.0,2347,school,mandatory,3844,19349,7.0,7.0,BIKE,0
1042,747.0,2172,work,mandatory,12656,12566,7.0,7.0,WALK_LOC,0
1048,751.0,1132,work,mandatory,8897,13571,7.0,7.0,DRIVEALONEFREE,0
1049,752.0,1132,work,mandatory,18239,13571,7.0,7.0,DRIVEALONEFREE,0
1050,752.0,1132,eatout,non_mandatory,9652,13571,18.0,18.0,DRIVEALONEFREE,0
1052,754.0,1743,work,mandatory,21190,10799,6.0,6.0,WALK_LOC,0
1053,754.0,1743,othdiscr,non_mandatory,6908,10799,17.0,17.0,SHARED2FREE,0
1054,755.0,1712,work,mandatory,3190,26015,9.0,9.0,SHARED2FREE,0
1055,755.0,1712,shopping,non_mandatory,14059,26015,18.0,18.0,SHARED3FREE,0
1056,756.0,1712,work,mandatory,11518,26015,9.0,9.0,WALK,0
1057,756.0,1712,shopping,non_mandatory,14059,26015,18.0,18.0,SHARED3FREE,0
1058,758.0,1867,work,mandatory,4144,24298,8.0,8.0,DRIVEALONEFREE,0
1059,759.0,1819,work,mandatory,11479,27057,9.0,9.0,SHARED2FREE,0
1060,760.0,1819,work,mandatory,1202,27057,6.0,6.0,DRIVEALONEFREE,0
1061,760.0,1819,othdiscr,non_mandatory,1499,27057,15.0,15.0,SHARED2FREE,0
1063,762.0,770,school,mandatory,40572,41434,7.0,7.0,DRIVEALONEFREE,0
1066,764.0,2077,shopping,non_mandatory,3508,9195,12.0,12.0,DRIVEALONEFREE,0
1070,766.0,628,shopping,non_mandatory,48941,50280,18.0,18.0,DRIVEALONEFREE,0
1072,769.0,294,work,mandatory,11605,21436,8.0,8.0,WALK_LOC,0
1073,770.0,952,shopping,non_mandatory,21433,12624,13.0,13.0,DRIVEALONEFREE,0
1074,771.0,1131,work,mandatory,26814,13571,8.0,8.0,BIKE,0
1075,772.0,2010,work,mandatory,16608,17144,8.0,8.0,DRIVEALONEFREE,0
1076,773.0,2010,othdiscr,non_mandatory,18493,17144,21.0,21.0,SHARED2FREE,0
1079,776.0,1069,work,mandatory,33706,35815,7.0,7.0,DRIVEALONEFREE,0
1080,778.0,429,othmaint,non_mandatory,64002,27865,14.0,14.0,SHARED2FREE,0
1081,779.0,429,social,non_mandatory,29131,27865,6.0,6.0,WALK_LOC,0
1082,780.0,320,work,mandatory,3190,30446,8.0,8.0,WALK_LOC,0
1083,781.0,2648,work,mandatory,4416,3128,6.0,6.0,BIKE,0
1085,781.0,2648,eatout,non_mandatory,23743,3128,17.0,17.0,WALK_LR,0
1084,781.0,2648,shopping,non_mandatory,28304,3128,17.0,17.0,WALK,0
1089,785.0,2620,school,mandatory,12926,13193,7.0,7.0,WALK_LOC,0
1096,788.0,2141,work,mandatory,3114,19633,13.0,13.0,DRIVEALONEFREE,0
1101,793.0,1116,work,mandatory,23911,16857,6.0,6.0,DRIVEALONEFREE,0
1102,793.0,1116,shopping,non_mandatory,6826,16857,17.0,17.0,DRIVEALONEFREE,0
1103,794.0,1116,work,mandatory,404,16857,6.0,6.0,WALK_LOC,0
1104,794.0,1116,othdiscr,non_mandatory,2090,16857,19.0,19.0,WALK,0
1105,795.0,930,othdiscr,non_mandatory,24025,15433,14.0,14.0,DRIVEALONEFREE,0
1107,797.0,1889,school,mandatory,15990,33620,8.0,8.0,WALK,0
1108,798.0,1758,work,mandatory,12926,20458,7.0,7.0,DRIVEALONEFREE,0
1109,798.0,1758,social,non_mandatory,3187,20458,19.0,19.0,DRIVEALONEFREE,0
1111,799.0,1758,work,mandatory,33972,20458,14.0,14.0,DRIVEALONEFREE,0
1110,799.0,1758,othmaint,non_mandatory,25459,20458,7.0,7.0,DRIVEALONEFREE,0
1112,800.0,3003,othmaint,non_mandatory,17183,17469,9.0,9.0,SHARED2FREE,0
1113,801.0,84,eatout,non_mandatory,33101,11618,15.0,15.0,WALK,0
1114,802.0,1102,work,mandatory,16736,7724,8.0,8.0,WALK_LOC,0
1116,805.0,2230,work,mandatory,7871,28884,7.0,7.0,DRIVEALONEFREE,0
1117,807.0,1189,work,mandatory,22569,9232,7.0,7.0,SHARED2FREE,0
1118,808.0,1189,escort,non_mandatory,22569,9232,7.0,7.0,SHARED2FREE,0
1119,808.0,1189,shopping,non_mandatory,24716,9232,11.0,11.0,DRIVEALONEFREE,0
1120,808.0,1189,shopping,non_mandatory,21224,9232,15.0,15.0,SHARED2FREE,0
1125,812.0,77,work,mandatory,34769,29541,10.0,10.0,DRIVEALONEFREE,0
1126,813.0,1843,eatout,non_mandatory,19088,19826,9.0,9.0,SHARED2FREE,0
